antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['JAM MAKING SET PRINTED'],['JAM MAKING SET WITH JARS'],0.05594095121815861,0.055441478439425054,0.023308729674232753,0.41666666666666663,7.515432098765431,1.0,0.020207280633390286,1.6192431798181284,0.9183116806772089,0.2646502835538752,0.382427536231884,0.4185435435435435
"['JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY']",['JUMBO BAG RED RETROSPOT'],0.02519562683833731,0.10738664742771518,0.0203118930018314,0.8061674008810572,7.507147491718745,1.0,0.017606219105822593,4.605073432588831,0.8891975006183123,0.1809194265941671,0.7828481967468148,0.49765734385138133
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG WOODLAND'],0.05582995726732893,0.0482823686109107,0.02020089905100172,0.36182902584493043,7.494019789310117,1.0,0.017505296474689153,1.491320774419663,0.9178010609856846,0.2407407407407408,0.32945345015451644,0.3901099152213158
['LUNCH BAG WOODLAND'],['LUNCH BAG PINK POLKADOT'],0.0482823686109107,0.05582995726732893,0.02020089905100172,0.41839080459770117,7.494019789310117,1.0,0.017505296474689153,1.6233753699158573,0.9105224474050645,0.2407407407407408,0.38399952436642437,0.3901099152213158
"['JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT']",['JUMBO BAG RED RETROSPOT'],0.028025972584494144,0.10738664742771518,0.022476275043010155,0.801980198019802,7.4681556527745805,1.0,0.01946665980626027,4.5076974304900395,0.8910712699681526,0.19901719901719903,0.7781572487017416,0.5056412618005987
['JUMBO SHOPPER VINTAGE RED PAISLEY'],"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",0.06287807314501359,0.04356512570064931,0.0203118930018314,0.32303618711385707,7.415017905228778,1.0,0.01757260184145426,1.4128301337433695,0.923186763827376,0.2358247422680413,0.2922008271790989,0.3946391126652088
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.04356512570064931,0.06287807314501359,0.0203118930018314,0.4662420382165605,7.415017905228777,1.0,0.01757260184145426,1.7557057579502728,0.9045451835899426,0.2358247422680413,0.4304284784214263,0.3946391126652088
['LUNCH BAG CARS BLUE'],['LUNCH BAG SPACEBOY DESIGN '],0.05910427881680448,0.05760586048060381,0.02519562683833731,0.4262910798122066,7.400133879707274,1.0,0.021790873999009766,1.6426346294405187,0.9191957091461269,0.27531837477258947,0.3912218931238532,0.4318353279600532
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG CARS BLUE'],0.05760586048060381,0.05910427881680448,0.02519562683833731,0.4373795761078998,7.4001338797072735,1.0,0.021790873999009766,1.6723454770345152,0.9177341766011093,0.27531837477258947,0.4020374296265334,0.4318353279600532
['LUNCH BAG CARS BLUE'],['LUNCH BAG SUKI DESIGN '],0.05910427881680448,0.05666241189855153,0.024640657084188913,0.4169014084507043,7.357636120345975,1.0,0.021291666092904303,1.6178011776619048,0.9183661513347723,0.2704019488428746,0.3818770725304883,0.4258845925701122
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG CARS BLUE'],0.05666241189855153,0.05910427881680448,0.024640657084188913,0.4348677766895201,7.357636120345974,1.0,0.021291666092904303,1.6649125326309233,0.9159889239751576,0.2704019488428746,0.39936784641786377,0.4258845925701122
['JUMBO STORAGE BAG SUKI'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.06271158221876907,0.0505022476275043,0.023253232698817915,0.3707964601769912,7.342177380141983,1.0,0.020086156844493046,1.5090470607326585,0.921595321749155,0.2584824182603332,0.3373301429615526,0.41561801030827583
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO STORAGE BAG SUKI'],0.0505022476275043,0.06271158221876907,0.023253232698817915,0.46043956043956047,7.342177380141982,1.0,0.020086156844493046,1.7371333201240737,0.9097447769607506,0.2584824182603332,0.42433894484933626,0.41561801030827583
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SUKI DESIGN '],0.06748432210444531,0.05666241189855153,0.027692990732005106,0.41036184210526316,7.242223342698077,1.0,0.0238691662762285,1.5998584478819546,0.924296369922491,0.28711162255466055,0.3749447013116094,0.44954918745811645
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG  BLACK SKULL.'],0.05666241189855153,0.06748432210444531,0.027692990732005106,0.4887365328109697,7.242223342698077,1.0,0.0238691662762285,1.82394350025165,0.9136928993886112,0.28711162255466055,0.45173740312568367,0.44954918745811645
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.06287807314501359,0.0505022476275043,0.022975747821743716,0.3654015887025596,7.2353529965180465,1.0,0.01980026380143391,1.4962182940723752,0.9196132519235269,0.25414364640883985,0.33164832701101304,0.4101733218238073
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.0505022476275043,0.06287807314501359,0.022975747821743716,0.454945054945055,7.2353529965180465,1.0,0.01980026380143391,1.7193164383831405,0.9076269432451152,0.25414364640883985,0.4183735014245497,0.4101733218238073
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG SPACEBOY DESIGN '],0.05666241189855153,0.05760586048060381,0.023586214551306953,0.41625857002938293,7.2259760822345385,1.0,0.02032212755698449,1.6144033833042004,0.9133637867430769,0.26009791921664627,0.38057612468991525,0.412849901585019
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG SUKI DESIGN '],0.05760586048060381,0.05666241189855153,0.023586214551306953,0.40944123314065506,7.2259760822345385,1.0,0.02032212755698449,1.5973644640282276,0.9142781724903611,0.26009791921664627,0.3739687951501037,0.412849901585019
['SET OF 6 SPICE TINS PANTRY DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.042732671069426714,0.06887174648981631,0.021255341583883678,0.4974025974025974,7.2221574557593895,1.0,0.018312267895157414,1.8526324423846032,0.8999964730993599,0.23525798525798525,0.4602275242935632,0.4030123381855856
['SET OF 3 CAKE TINS PANTRY DESIGN '],['SET OF 6 SPICE TINS PANTRY DESIGN'],0.06887174648981631,0.042732671069426714,0.021255341583883678,0.3086220789685737,7.222157455759389,1.0,0.018312267895157414,1.3845789687678802,0.9252616023656491,0.23525798525798525,0.27775878259230846,0.4030123381855856
['JUMBO STORAGE BAG SUKI'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.06271158221876907,0.06287807314501359,0.028469948387812864,0.4539823008849558,7.22004155308563,1.0,0.024526764934021568,1.7162848903502992,0.9191371894252311,0.29314285714285715,0.4173461494519731,0.4533812651821072
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO STORAGE BAG SUKI'],0.06287807314501359,0.06271158221876907,0.028469948387812864,0.4527802294792586,7.22004155308563,1.0,0.024526764934021568,1.7128189957195723,0.9193004851476211,0.29314285714285715,0.4161671475508769,0.4533812651821072
['LUNCH BAG WOODLAND'],['LUNCH BAG  BLACK SKULL.'],0.0482823686109107,0.06748432210444531,0.023364226649647594,0.48390804597701154,7.170673585904416,1.0,0.020105923734343337,1.8068789304435025,0.9042000052910574,0.2528528528528528,0.44655948821399577,0.4150625756200847
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG WOODLAND'],0.06748432210444531,0.0482823686109107,0.023364226649647594,0.34621710526315785,7.1706735859044155,1.0,0.020105923734343337,1.455708980841676,0.9228188948840291,0.2528528528528528,0.31304950841080187,0.4150625756200847
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG PINK POLKADOT'],0.07725178977745713,0.05582995726732893,0.0307453243798213,0.39798850574712646,7.128583384748978,1.0,0.02643236025772119,1.5683588299330287,0.931694762053543,0.3004338394793926,0.3623908120294758,0.4743421653984141
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG RED RETROSPOT'],0.05582995726732893,0.07725178977745713,0.0307453243798213,0.5506958250497018,7.128583384748978,1.0,0.02643236025772119,2.053727211247518,0.9105559753520402,0.3004338394793926,0.5130804156835616,0.4743421653984141
['LUNCH BAG CARS BLUE'],['LUNCH BAG  BLACK SKULL.'],0.05910427881680448,0.06748432210444531,0.027914978633664465,0.4723004694835681,6.998669539164813,1.0,0.023926366444240288,1.7671338024177325,0.9109571660517021,0.28290213723284585,0.43411189428223607,0.4429758926365208
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG CARS BLUE'],0.06748432210444531,0.05910427881680448,0.027914978633664465,0.4136513157894736,6.998669539164813,1.0,0.023926366444240288,1.6046692804470768,0.9191434739772991,0.28290213723284585,0.3768186303651366,0.4429758926365208
"['JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY']",['JUMBO BAG RED RETROSPOT'],0.028469948387812864,0.10738664742771518,0.02131083855929852,0.7485380116959065,6.970494280490201,1.0,0.01825354624949121,3.5496949602293197,0.8816383489946306,0.18604651162790697,0.7182856523718316,0.47349381204950364
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO BAG PINK POLKADOT'],0.0505022476275043,0.06432099450579944,0.022587268993839837,0.44725274725274733,6.953448880713765,1.0,0.01933891420166061,1.6927791153075997,0.9017256460707277,0.24488567990373047,0.4092554716931942,0.39920877224587326
['JUMBO BAG PINK POLKADOT'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.06432099450579944,0.0505022476275043,0.022587268993839837,0.3511647972389991,6.953448880713764,1.0,0.01933891420166061,1.4633881582443116,0.9150429465376084,0.24488567990373047,0.3166543036676326,0.39920877224587326
['JUMBO STORAGE BAG SUKI'],['JUMBO BAG PINK POLKADOT'],0.06271158221876907,0.06432099450579944,0.028025972584494144,0.4469026548672566,6.948005986240808,1.0,0.023992301249150708,1.6917076419335144,0.9133515340994693,0.2830717488789237,0.4088813130517851,0.4413115517649484
['JUMBO BAG PINK POLKADOT'],['JUMBO STORAGE BAG SUKI'],0.06432099450579944,0.06271158221876907,0.028025972584494144,0.43572044866264015,6.948005986240808,1.0,0.023992301249150708,1.661035590532793,0.9149225420762717,0.2830717488789237,0.3979659402245315,0.4413115517649484
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG PINK POLKADOT'],0.04523003496309451,0.06432099450579944,0.02020089905100172,0.4466257668711657,6.943701202115215,1.0,0.017291658220643404,1.6908611740083672,0.8965348909402618,0.22608695652173916,0.40858539105880987,0.3803448075080591
['JUMBO BAG PINK POLKADOT'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.06432099450579944,0.04523003496309451,0.02020089905100172,0.31406384814495253,6.943701202115214,1.0,0.017291658220643404,1.3919225024877653,0.9148271805300277,0.22608695652173916,0.28156919784491397,0.3803448075080591
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SPACEBOY DESIGN '],0.06748432210444531,0.05760586048060381,0.026805039125367667,0.397203947368421,6.895200315637359,1.0,0.022917546681590864,1.5633714510990255,0.9168441896836672,0.2727272727272727,0.360356747401895,0.4312609332217827
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG  BLACK SKULL.'],0.05760586048060381,0.06748432210444531,0.026805039125367667,0.46531791907514447,6.895200315637358,1.0,0.022917546681590864,1.744056348928983,0.907233550394833,0.2727272727272727,0.426624030459741,0.4312609332217827
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SUKI DESIGN '],0.05582995726732893,0.05666241189855153,0.021643820411787557,0.38767395626242546,6.8418188226176735,1.0,0.018480360376827633,1.5405805416072356,0.9043286657111379,0.23824068417837507,0.3508940474110274,0.38482620437998843
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG PINK POLKADOT'],0.05666241189855153,0.05582995726732893,0.021643820411787557,0.3819784524975514,6.841818822617673,1.0,0.018480360376827633,1.5277299740571426,0.9051266966551116,0.23824068417837507,0.345434064277516,0.38482620437998843
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG PINK POLKADOT'],0.05760586048060381,0.05582995726732893,0.021865808313446918,0.37957610789980734,6.798789153326669,1.0,0.018649675584467094,1.5218144477585598,0.9050512412050853,0.2387878787878788,0.34288966603459875,0.38561310365169293
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SPACEBOY DESIGN '],0.05582995726732893,0.05760586048060381,0.021865808313446918,0.39165009940357853,6.798789153326668,1.0,0.018649675584467094,1.549098863327635,0.9033489171165316,0.2387878787878788,0.3544634085833038,0.38561310365169293
['LUNCH BAG WOODLAND'],['LUNCH BAG RED RETROSPOT'],0.0482823686109107,0.07725178977745713,0.02530662078916699,0.5241379310344828,6.7847998414585815,1.0,0.02157672139927922,1.9391085577140394,0.8958662619578861,0.2524916943521594,0.48429911465149134,0.42586206896551726
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG WOODLAND'],0.07725178977745713,0.0482823686109107,0.02530662078916699,0.3275862068965517,6.7847998414585815,1.0,0.02157672139927922,1.4153749389889019,0.9239917319008714,0.2524916943521594,0.2934734306413765,0.42586206896551726
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG RED RETROSPOT'],0.05666241189855153,0.07725178977745713,0.028636439314057384,0.505386875612145,6.542073356074168,1.0,0.024259166581786798,1.8655958864103295,0.8980276749385017,0.272008434370058,0.46397823489837264,0.4380382653922794
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SUKI DESIGN '],0.07725178977745713,0.05666241189855153,0.028636439314057384,0.3706896551724138,6.542073356074167,1.0,0.024259166581786798,1.499002194791343,0.9180654609132527,0.272008434370058,0.3328895691582377,0.4380382653922794
['JUMBO STORAGE BAG SUKI'],['JUMBO BAG APPLES'],0.06271158221876907,0.0491148232421333,0.0200344081247572,0.3194690265486726,6.504533773311335,1.0,0.01695433984884785,1.3972695055089588,0.9028822543283677,0.21825876662636035,0.28431845391505384,0.36368931553422335
['JUMBO BAG APPLES'],['JUMBO STORAGE BAG SUKI'],0.0491148232421333,0.06271158221876907,0.0200344081247572,0.40790960451977404,6.504533773311335,1.0,0.01695433984884785,1.5830157437717356,0.8899718917562625,0.21825876662636035,0.36829434329100647,0.36368931553422335
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG  BLACK SKULL.'],0.07725178977745713,0.06748432210444531,0.033686664076807815,0.43606321839080464,6.461696654756503,1.0,0.028473379412321004,1.6535819409307162,0.9160049022109193,0.30334832583708143,0.39525222473272087,0.467620424984876
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG RED RETROSPOT'],0.06748432210444531,0.07725178977745713,0.033686664076807815,0.49917763157894735,6.461696654756503,1.0,0.028473379412321004,1.8424660486545354,0.9064103736868986,0.30334832583708143,0.457249157600352,0.467620424984876
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.0507797325045785,0.06748432210444531,0.022032299239691435,0.433879781420765,6.429341925510497,1.0,0.018605463414974887,1.6472043345066265,0.8896387016279721,0.2289504036908881,0.39291077673158153,0.38018002228932984
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG APPLE DESIGN'],0.06748432210444531,0.0507797325045785,0.022032299239691435,0.3264802631578947,6.429341925510497,1.0,0.018605463414974887,1.4093429124229946,0.905575215892688,0.2289504036908881,0.2904494774229481,0.38018002228932984
['DOTCOM POSTAGE'],['JUMBO BAG RED RETROSPOT'],0.03918086464287696,0.10738664742771518,0.026916033076197346,0.6869688385269122,6.397153230706166,1.0,0.022708531378879685,2.851515958896077,0.8780845809805039,0.22495361781076065,0.64930934477844,0.4688074166794768
['JUMBO BAG RED RETROSPOT'],['JUMBO BAG PINK POLKADOT'],0.10738664742771518,0.06432099450579944,0.04356512570064931,0.40568475452196384,6.307190329362611,1.0,0.036657909741455025,1.5743816309837202,0.9426822874178081,0.3399740147249891,0.36482998764716884,0.5414963893403606
['JUMBO BAG PINK POLKADOT'],['JUMBO BAG RED RETROSPOT'],0.06432099450579944,0.10738664742771518,0.04356512570064931,0.6773080241587575,6.30719032936261,1.0,0.036657909741455025,2.766146726286839,0.8992943007608557,0.3399740147249891,0.6384862775004135,0.5414963893403606
['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],['JUMBO BAG RED RETROSPOT'],0.03524057938842333,0.10738664742771518,0.023752705477551473,0.6740157480314961,6.27653217766384,1.0,0.01996833780361845,2.7382100429149805,0.8713844452520525,0.19981325863678806,0.6347979211501821,0.4476021892612261
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SPACEBOY DESIGN '],0.07725178977745713,0.05760586048060381,0.027803984682834786,0.3599137931034483,6.247867666600226,1.0,0.023353828859037654,1.4722925277340062,0.9102649935589218,0.25972006220839816,0.32078715257823653,0.42128637632051025
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG RED RETROSPOT'],0.05760586048060381,0.07725178977745713,0.027803984682834786,0.48265895953757226,6.247867666600226,1.0,0.023353828859037654,1.7836362052346362,0.891288855067675,0.25972006220839816,0.4393475546946241,0.42128637632051025
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG PINK POLKADOT'],0.06287807314501359,0.06432099450579944,0.02519562683833731,0.40070609002647845,6.229786916468607,1.0,0.02115124664104164,1.5613023758835485,0.8958075166926595,0.24700761697497287,0.35950907687942557,0.39621154371902007
['JUMBO BAG PINK POLKADOT'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.06432099450579944,0.06287807314501359,0.02519562683833731,0.3917169974115617,6.229786916468606,1.0,0.02115124664104164,1.5406018627303961,0.8971889517717822,0.24700761697497287,0.35090303069755596,0.39621154371902007
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG CARS BLUE'],0.07725178977745713,0.05910427881680448,0.028247960486153505,0.3656609195402299,6.186708083751552,1.0,0.023682049164049514,1.4832693588754338,0.9085502868142487,0.26129363449691995,0.325813619747281,0.4217975959203497
['LUNCH BAG CARS BLUE'],['LUNCH BAG RED RETROSPOT'],0.05910427881680448,0.07725178977745713,0.028247960486153505,0.47793427230046953,6.186708083751552,1.0,0.023682049164049514,1.7674943235377847,0.8910266378943323,0.26129363449691995,0.4342273201769508,0.4217975959203497
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG RED RETROSPOT'],0.0507797325045785,0.07725178977745713,0.023919196403795993,0.47103825136612026,6.097441272533133,1.0,0.01999637118339679,1.744451678416584,0.8807194800092895,0.2297441364605544,0.4267539695294474,0.39033234407386475
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG APPLE DESIGN'],0.07725178977745713,0.0507797325045785,0.023919196403795993,0.3096264367816092,6.097441272533133,1.0,0.01999637118339679,1.3749371616583006,0.9059858053815414,0.2297441364605544,0.27269403439942796,0.39033234407386475
['JUMBO BAG STRAWBERRY'],['JUMBO BAG RED RETROSPOT'],0.04378711360230867,0.10738664742771518,0.028636439314057384,0.6539923954372624,6.090071820870301,1.0,0.02393428798376895,2.579750678313307,0.8740713871154963,0.23369565217391303,0.6123656412200964,0.4603295310519645
['JUMBO BAG WOODLAND ANIMALS'],['JUMBO BAG RED RETROSPOT'],0.04079027692990732,0.10738664742771518,0.02630556634663411,0.6448979591836735,6.005383114486105,1.0,0.021925235259483287,2.513681280232297,0.8689264820907021,0.21584699453551914,0.6021770906820824,0.4449295997468755
['JUMBO BAG SPACEBOY DESIGN'],['JUMBO BAG RED RETROSPOT'],0.034519118708030413,0.10738664742771518,0.021643820411787557,0.6270096463022508,5.838804556444577,1.0,0.01793692798157285,2.3931271780170738,0.85836196338007,0.17997231195200739,0.5821367083263029,0.414280016949575
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO BAG RED RETROSPOT'],0.0505022476275043,0.10738664742771518,0.031633275986458737,0.6263736263736264,5.832881846835336,1.0,0.026210008926176767,2.389053384825821,0.8726278259211065,0.2505494505494506,0.5814241714515278,0.4604736348922396
['JUMBO STORAGE BAG SUKI'],['JUMBO BAG RED RETROSPOT'],0.06271158221876907,0.10738664742771518,0.038736888839558246,0.6176991150442479,5.752103542109718,1.0,0.03200250227019712,2.334845112052505,0.8814261872692777,0.2948880439374737,0.5717060652811679,0.4892113146280671
['JUMBO BAG RED RETROSPOT'],['JUMBO STORAGE BAG SUKI'],0.10738664742771518,0.06271158221876907,0.038736888839558246,0.36072351421188636,5.752103542109717,1.0,0.03200250227019712,1.4661706454378998,0.9255413377761025,0.2948880439374737,0.3179511517901581,0.4892113146280671
['JUMBO BAG OWLS'],['JUMBO BAG RED RETROSPOT'],0.034241633830956214,0.10738664742771518,0.02053388090349076,0.59967585089141,5.584268298300938,1.0,0.01685678664393694,2.2297264718101197,0.8500319938373037,0.1695692025664528,0.5515144962206115,0.39544516058782386
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG RED RETROSPOT'],0.04523003496309451,0.10738664742771518,0.027082524002441866,0.5987730061349693,5.575860877284761,1.0,0.022225422184716806,2.2247091203254192,0.8595321665567672,0.21573828470380196,0.5505030339185534,0.42548469428195496
['RED HANGING HEART T-LIGHT HOLDER'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.03906987069204728,0.11998446084688384,0.02597258449414507,0.6647727272727273,5.540490181649988,1.0,0.021284807123802308,2.625131099846584,0.8528305332810098,0.19516263552960803,0.6190666439255391,0.4406194811201749
['JUMBO STORAGE BAG SKULLS'],['JUMBO BAG RED RETROSPOT'],0.03795993118375048,0.10738664742771518,0.022476275043010155,0.5921052631578948,5.513769889840882,1.0,0.01839988529660041,2.18834241275786,0.8509374098644361,0.1829268292682927,0.5430331221612849,0.4007037943696451
['JUMBO BAG RED RETROSPOT'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.10738664742771518,0.06287807314501359,0.03646151284754981,0.33953488372093027,5.399893265461115,1.0,0.02970924737579215,1.4188817906607187,0.9128377388573007,0.2725010369141435,0.29521965354538926,0.4597056589831483
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG RED RETROSPOT'],0.06287807314501359,0.10738664742771518,0.03646151284754981,0.5798764342453664,5.399893265461115,1.0,0.02970924737579215,2.124644807698317,0.8694825412638174,0.2725010369141435,0.5293330930531744,0.4597056589831483
['JUMBO BAG APPLES'],['JUMBO BAG RED RETROSPOT'],0.0491148232421333,0.10738664742771518,0.028192463510738664,0.5740112994350283,5.345276281405568,1.0,0.022918187303761144,2.0953920876033743,0.8549075651028623,0.2197231833910035,0.5227623479557184,0.4182717995883152
['RECYCLING BAG RETROSPOT '],['JUMBO BAG RED RETROSPOT'],0.03940285254453632,0.10738664742771518,0.022309784116765638,0.5661971830985916,5.272510099355825,1.0,0.018078443882919265,2.0576476633971503,0.8435763294567661,0.17922425323227825,0.5140081473671675,0.3869745605415439
['RECIPE BOX PANTRY YELLOW DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.05699539375104057,0.06887174648981631,0.0205893778789056,0.36124634858812077,5.245203831756122,1.0,0.01666400556939667,1.4577267017606077,0.8582668996604076,0.1955719557195572,0.3140003549415513,0.33009940314176384
['GREEN REGENCY TEACUP AND SAUCER'],['REGENCY CAKESTAND 3 TIER'],0.05172318108663078,0.09351240357400521,0.02519562683833731,0.4871244635193133,5.2091962659670665,1.0,0.02035886785443294,1.767461171274115,0.8521054082128026,0.20989366620434582,0.43421670798056244,0.3782803326498644
['RED RETROSPOT CHARLOTTE BAG'],['LUNCH BAG RED RETROSPOT'],0.050113768799600424,0.07725178977745713,0.0200344081247572,0.3997785160575858,5.175006523593131,1.0,0.016163029792494378,1.5373461878799928,0.849326479443834,0.18665977249224405,0.34952842249603894,0.32955879825867795
['ROSES REGENCY TEACUP AND SAUCER '],['REGENCY CAKESTAND 3 TIER'],0.053055108496586935,0.09351240357400521,0.02519562683833731,0.4748953974895398,5.07842146431099,1.0,0.020234316120941842,1.7262990880144444,0.8480835855514456,0.20759030635573847,0.4207261030588967,0.37216579963497765
['SPOTTY BUNTING'],['PARTY BUNTING'],0.057716854431433484,0.08840668183583995,0.025084632887507632,0.4346153846153847,4.916092037278478,1.0,0.019982077301222402,1.6123419232835483,0.8453790132214338,0.2072443833104081,0.3797841601963118,0.35917837655125795
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG RED RETROSPOT'],0.04528553193850935,0.10738664742771518,0.022420778067595317,0.4950980392156863,4.610424583270001,1.0,0.01755771661573808,1.76789440703637,0.820245490223614,0.17213463996591394,0.4343553574127985,0.35194178446572427
['JUMBO BAG ALPHABET'],['JUMBO BAG RED RETROSPOT'],0.04706143515178423,0.10738664742771518,0.022032299239691435,0.46816037735849053,4.359577178099556,1.0,0.0169785294956045,1.678350605280039,0.808677479911285,0.1663872590108969,0.4041769360620891,0.3366641680074106
['RED RETROSPOT CHARLOTTE BAG'],['JUMBO BAG RED RETROSPOT'],0.050113768799600424,0.10738664742771518,0.021366335534713357,0.4263565891472868,3.970294253149851,1.0,0.015984785913356635,1.5560421957003343,0.7875990567039879,0.15695067264573992,0.35734390573520025,0.3126614987080103
['LUNCH BAG RED RETROSPOT'],['JUMBO BAG RED RETROSPOT'],0.07725178977745713,0.10738664742771518,0.029468893945279982,0.38146551724137934,3.552262095696338,1.0,0.02117308323328822,1.4431100891760982,0.7786406223082122,0.18991416309012876,0.3070521732885112,0.3279420609462711
['WOODEN PICTURE FRAME WHITE FINISH'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.05971474554636772,0.11998446084688384,0.022420778067595317,0.37546468401486993,3.1292775861535342,1.0,0.015255936518605528,1.4090725001915967,0.7236500017823302,0.14255469301340862,0.290313309028438,0.28116434940799
['NATURAL SLATE HEART CHALKBOARD '],['WHITE HANGING HEART T-LIGHT HOLDER'],0.06765081303068983,0.11998446084688384,0.022753759920084354,0.3363412633305988,2.8032068565929973,1.0,0.014636713592743692,1.326006109057662,0.6899407665505226,0.1380006731740155,0.24585566147153057,0.2629902431361597
['LUNCH BAG  BLACK SKULL.'],['JUMBO BAG RED RETROSPOT'],0.06748432210444531,0.10738664742771518,0.02025639602641656,0.3001644736842105,2.795175013599891,1.0,0.013009480921688124,1.2754616177766138,0.6887183387832734,0.13101220387652548,0.2159701349984947,0.2443974823201414
['HEART OF WICKER SMALL'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.06459847938287364,0.11998446084688384,0.020811365780564958,0.3221649484536082,2.685055599530789,1.0,0.013060552060282324,1.2982738752525058,0.6709078611687926,0.127075567604202,0.22974649720537088,0.24780772862088365
