CustomerID,Recency,Frequency,Monetary,Cluster,ClusterLabel,PCA1,PCA2
13314.0,2,3,775.94,0,Potential Loyalists,1.1101167364967617,-1.6940993247782912
13316.0,37,4,5977.7300000000005,2,At-Risk / Churned,1.3101117961556468,0.7436865607773725
13317.0,66,6,2273.68,2,At-Risk / Churned,0.9391966320789854,0.880991814658502
13318.0,1,3,640.76,0,Potential Loyalists,1.1743457684251115,-2.0207030271204673
13319.0,5,26,10845.550000000001,1,Champions,3.823550098766017,0.4380632179925926
13320.0,78,4,1548.7,2,At-Risk / Churned,0.3897626556017892,0.7165570739891476
13321.0,72,2,567.36,3,At-Risk / Churned,-0.5181183332459789,0.10531727660474434
13322.0,17,1,199.48000000000002,0,Potential Loyalists,-0.8443739845124726,-1.3172119618597466
13323.0,3,5,787.85,0,Potential Loyalists,1.3741780166683435,-1.3503756395043551
13324.0,36,10,7121.95,1,Champions,2.116613114671703,1.093435381430927
13325.0,82,1,675.3,3,At-Risk / Churned,-0.8514330428230851,0.0941694953859416
13327.0,39,8,3627.77,1,Champions,1.5852627920821367,0.8204235815643792
13328.0,316,1,1308.48,3,At-Risk / Churned,-1.0499471123190167,1.1841440967769428
13329.0,32,2,789.0,0,Potential Loyalists,-0.05848091994565719,-0.2782778473456963
13330.0,93,3,1140.93,2,At-Risk / Churned,-0.023411103882750632,0.6299645173732463
13332.0,14,1,350.9,0,Potential Loyalists,-0.5077169788713232,-1.2281388778164035
13334.0,82,3,3536.82,2,At-Risk / Churned,0.5607444623746923,0.9624036474084668
13336.0,77,1,795.12,3,At-Risk / Churned,-0.7502885141673594,0.11411237458876833
13338.0,158,1,487.02,3,At-Risk / Churned,-1.2546656459623766,0.387628017233253
13339.0,201,1,860.12,3,At-Risk / Churned,-1.07665338407491,0.7459627464174153
13340.0,45,7,10736.48,1,Champions,1.940111608008363,1.2584092513889649
13341.0,261,1,775.85,3,At-Risk / Churned,-1.224904223499179,0.8733916216218582
13343.0,178,1,353.43,3,At-Risk / Churned,-1.4517173983586675,0.3463975505184927
13344.0,68,3,2543.72,2,At-Risk / Churned,0.47498034676808937,0.7254221681084659
13345.0,288,1,389.5,3,At-Risk / Churned,-1.5887772496812835,0.685370858944817
13347.0,70,1,341.36,3,At-Risk / Churned,-1.1148118902869133,-0.2524816532627909
13348.0,64,1,233.76,3,At-Risk / Churned,-1.2601151055508324,-0.44570934044999583
13349.0,11,1,247.32,0,Potential Loyalists,-0.5878861157024201,-1.4964344748101535
13350.0,16,2,979.12,0,Potential Loyalists,0.29730565100014233,-0.6203713434636694
13351.0,66,1,373.94,3,At-Risk / Churned,-1.0495171824887235,-0.25617871185340896
13352.0,60,1,397.97999999999996,3,At-Risk / Churned,-0.9841772245532827,-0.29305458698007547
13354.0,71,1,743.53,3,At-Risk / Churned,-0.7514950041756318,0.0389930416452337
13355.0,122,1,674.7,3,At-Risk / Churned,-1.0021581339055354,0.3432315888603813
13356.0,80,1,768.24,3,At-Risk / Churned,-0.7810085866782113,0.1255459434780536
13357.0,257,1,609.95,3,At-Risk / Churned,-1.3330238162328247,0.7762488011045993
13358.0,269,1,439.03,3,At-Risk / Churned,-1.5061248765165844,0.6856942315132475
13359.0,64,1,439.56,3,At-Risk / Churned,-0.9614037204803769,-0.2167240832280619
13362.0,9,4,3090.7400000000002,1,Champions,1.5072971000008595,-0.3426162535707752
13363.0,18,2,992.5,0,Potential Loyalists,0.26123851959494315,-0.5449205315341685
13364.0,71,1,134.95999999999998,3,At-Risk / Churned,-1.558389920497094,-0.5795539880281105
13365.0,34,2,2225.37,2,At-Risk / Churned,0.4106977915816857,0.13592510650128944
13366.0,50,1,56.160000000000004,3,At-Risk / Churned,-1.837807197992984,-1.113393880932587
13368.0,257,2,623.4,3,At-Risk / Churned,-0.9559195337022961,0.9399657811142845
13369.0,366,1,308.28000000000003,3,At-Risk / Churned,-1.7907311987153973,0.7520352164247787
13370.0,372,1,754.87,3,At-Risk / Churned,-1.3728731713385927,1.0873872648532767
13372.0,90,1,378.64,3,At-Risk / Churned,-1.160597724581499,-0.05753339004693698
13373.0,61,3,3312.25,2,At-Risk / Churned,0.6410902804568024,0.7536019052307205
13375.0,89,1,778.65,3,At-Risk / Churned,-0.8148900503070399,0.19723564766988433
13376.0,99,3,1019.76,2,At-Risk / Churned,-0.10028449835987364,0.6283896843276497
13379.0,26,3,572.56,0,Potential Loyalists,0.12649516510021666,-0.4114344186721533
13381.0,32,6,3639.31,2,At-Risk / Churned,1.4329473298508215,0.6030475004919288
13382.0,281,1,222.99,3,At-Risk / Churned,-1.8431667465722055,0.46763362346876086
13384.0,31,7,4151.93,1,Champions,1.6280116596446808,0.6827704716069397
13385.0,330,1,534.57,3,At-Risk / Churned,-1.490720367462999,0.8863165097768688
13388.0,131,2,677.1,3,At-Risk / Churned,-0.6606891227495907,0.5450893555993271
13389.0,11,3,797.96,0,Potential Loyalists,0.5936502464900808,-0.805004502663689
13390.0,75,1,544.08,3,At-Risk / Churned,-0.9201247164769129,-0.04015775327581901
13391.0,204,1,59.8,3,At-Risk / Churned,-2.3401088202341556,-0.20890789463732726
13394.0,2,8,2520.02,1,Champions,2.4022118986849152,-0.9543339071871656
13395.0,185,1,307.72,3,At-Risk / Churned,-1.5318976938750686,0.3204912541329691
13396.0,29,2,1360.99,2,At-Risk / Churned,0.23640320066092013,-0.14057291752382017
13397.0,73,5,1544.13,2,At-Risk / Churned,0.5782674224783605,0.7440843264552646
13398.0,192,1,457.34,3,At-Risk / Churned,-1.3584895753221715,0.48766619108772835
13402.0,127,2,621.23,3,At-Risk / Churned,-0.689733541350621,0.49430121675989
13403.0,18,1,75.0,0,Potential Loyalists,-1.3253236158995902,-1.6357800022618698
13404.0,1,2,252.49,0,Potential Loyalists,0.4733273621672744,-2.469141482737235
13405.0,74,3,572.451,2,At-Risk / Churned,-0.26398682458917855,0.23623639403516944
13408.0,2,62,28117.04,1,Champions,5.30687766917881,0.6706757120386008
13410.0,24,5,1003.06,2,At-Risk / Churned,0.7883871898120306,-0.10074368284129112
13411.0,107,1,213.55,3,At-Risk / Churned,-1.4968514712594447,-0.15653983578574543
13414.0,134,3,1390.5,2,At-Risk / Churned,-0.06793266625727931,0.9313675964977206
13416.0,44,2,712.5,2,At-Risk / Churned,-0.22532842616146584,-0.11868553497216026
13417.0,5,2,640.83,0,Potential Loyalists,0.49436947604434783,-1.4346678271867253
13418.0,12,18,6127.43,1,Champions,2.939320888953053,0.5855768872141393
13419.0,64,1,221.06,3,At-Risk / Churned,-1.2865068653746619,-0.465940654734765
13420.0,150,2,159.85,3,At-Risk / Churned,-1.3948465803671357,0.10695360085531583
13421.0,40,2,1851.08,2,At-Risk / Churned,0.2628931705069763,0.1692850165388792
13422.0,64,1,2626.3,2,At-Risk / Churned,-0.11404386167320762,0.4328424379232349
13425.0,108,3,1624.21,2,At-Risk / Churned,0.08748648265277384,0.8522117940976319
13426.0,1,10,3641.32,1,Champions,2.9132763278761926,-1.0004476441533325
13427.0,19,3,582.6,0,Potential Loyalists,0.24940539274697826,-0.5953920173709855
13428.0,10,1,218.47,0,Potential Loyalists,-0.6132437523010928,-1.596527029928592
13429.0,11,4,1006.8,0,Potential Loyalists,0.9056924011779236,-0.634792127483609
13430.0,19,2,679.45,0,Potential Loyalists,0.06203671046093328,-0.6500784432888717
13431.0,67,2,1269.1,2,At-Risk / Churned,-0.10943509845781309,0.3528367002393592
13434.0,74,2,534.24,3,At-Risk / Churned,-0.5569374348361371,0.10061329767060774
13435.0,5,7,3809.8900000000003,1,Champions,2.226882070245509,-0.40981826908084523
13436.0,2,1,196.89,0,Potential Loyalists,-0.16588007110351752,-2.457940495392791
13437.0,14,7,3408.06,1,Champions,1.8238749057706782,0.13058858091889192
13439.0,255,1,283.71,3,At-Risk / Churned,-1.6923781108804106,0.4935625423278956
13441.0,92,1,296.64,3,At-Risk / Churned,-1.2843776055833405,-0.13226861573198256
13447.0,23,3,1129.14,2,At-Risk / Churned,0.4933478053155852,-0.23939098048549803
13448.0,17,6,3539.37,1,Champions,1.6513531058163198,0.2086232462400568
13449.0,24,1,291.88,0,Potential Loyalists,-0.7900298616126146,-0.9710507721794465
13450.0,27,6,2043.7199999999998,2,At-Risk / Churned,1.2220152547407301,0.2890534278544441
13451.0,26,5,2976.15,2,At-Risk / Churned,1.2747575037853967,0.34343453837278765
13452.0,259,2,590.0,3,At-Risk / Churned,-0.9849578870178952,0.9248634916591102
13453.0,166,2,356.97999999999996,3,At-Risk / Churned,-1.0537013179298675,0.46182309710790775
13455.0,25,2,1058.34,0,Potential Loyalists,0.17183377120469007,-0.32271567315866834
13456.0,18,6,1766.72,2,At-Risk / Churned,1.3011094975129447,-0.009748571948348456
13458.0,7,14,9646.57,1,Champions,3.126340980840366,0.35199464001733743
13460.0,29,2,183.44,0,Potential Loyalists,-0.7123706661674619,-0.8678810778401838
13461.0,39,3,1445.0,2,At-Risk / Churned,0.41510549770854605,0.17413292061845473
13462.0,253,1,151.5,3,At-Risk / Churned,-1.985636089235713,0.26148761752452954
13464.0,58,1,674.68,3,At-Risk / Churned,-0.7214500343332162,-0.12255471078921744
13466.0,184,1,307.9,3,At-Risk / Churned,-1.5295611531386824,0.31728542081032585
13467.0,11,2,1083.71,0,Potential Loyalists,0.47851451724878746,-0.804318813022769
13468.0,2,37,5704.97,1,Champions,4.092740236392183,-0.10374758076927543
13470.0,99,2,165.0,3,At-Risk / Churned,-1.2224166663913507,-0.14286486695513706
13471.0,1,4,2531.58,1,Champions,2.027625534636425,-1.4355903840324369
13473.0,61,2,422.64,3,At-Risk / Churned,-0.595160742816821,-0.10513352802558737
13474.0,236,1,229.59,3,At-Risk / Churned,-1.7629562218845685,0.3679761874933683
13475.0,191,4,1431.78,2,At-Risk / Churned,0.013198563326112326,1.2510549235240644
13476.0,179,2,1238.47,2,At-Risk / Churned,-0.49299221275925587,0.9611357002791878
13477.0,38,6,1454.58,2,At-Risk / Churned,0.9341239733918019,0.37550946349607917
13479.0,201,2,300.95,3,At-Risk / Churned,-1.2071816981806078,0.5205402877426073
13481.0,46,5,1804.56,2,At-Risk / Churned,0.8256324748850656,0.5129562155027525
13482.0,232,1,184.64,3,At-Risk / Churned,-1.8593461573040417,0.2783078718736271
13483.0,66,1,140.34,3,At-Risk / Churned,-1.5124719666313435,-0.6110691700929525
13484.0,241,1,313.8,3,At-Risk / Churned,-1.6232131014998903,0.49445222472741823
13485.0,233,1,454.24,3,At-Risk / Churned,-1.4353178434317713,0.6073279492439678
13486.0,78,3,1122.41,2,At-Risk / Churned,0.03525985034814048,0.5137953435532294
13487.0,58,3,575.4,2,At-Risk / Churned,-0.16986318066700273,0.08597049958293616
13488.0,17,13,8968.31,1,Champions,2.719468532957857,0.8131073459321739
13489.0,105,4,449.52,2,At-Risk / Churned,-0.308823506020567,0.45354809639108756
13491.0,52,10,1215.82,2,At-Risk / Churned,1.1407486942697516,0.6784769187272769
13492.0,136,3,1269.84,2,At-Risk / Churned,-0.1165944327591541,0.9076962659265624
13493.0,275,2,618.63,3,At-Risk / Churned,-0.9853291373235766,0.9799348069733709
13494.0,312,1,316.26000000000005,3,At-Risk / Churned,-1.7178251550497627,0.6603934218368893
13495.0,8,5,2044.8700000000001,1,Champions,1.5165390701746992,-0.4895645466131743
13496.0,11,2,653.33,0,Potential Loyalists,0.23865812719807336,-0.988187188709664
13497.0,283,2,348.05,3,At-Risk / Churned,-1.2685864028403433,0.7892820082474281
13499.0,18,5,1159.11,2,At-Risk / Churned,0.9618072785675726,-0.22218922921825784
13500.0,23,3,1166.77,2,At-Risk / Churned,0.5088909125314343,-0.22747599303696198
13501.0,288,1,1340.32,3,At-Risk / Churned,-1.0032104139653695,1.1342528875471627
13502.0,17,3,292.0,0,Potential Loyalists,-0.037309203088315646,-0.9128432653466777
13503.0,71,1,216.85,3,At-Risk / Churned,-1.3346725019874583,-0.4080573756362761
13504.0,64,1,295.93,3,At-Risk / Churned,-1.1486314250956928,-0.36024852268087454
13505.0,73,4,4393.63,2,At-Risk / Churned,0.9093643828507271,1.054266140187624
13506.0,316,2,458.52,3,At-Risk / Churned,-1.1801102709764235,0.9590015578455126
13507.0,3,4,2479.16,1,Champions,1.7528360888213173,-1.003734574604603
13508.0,244,1,110.97,3,At-Risk / Churned,-2.118450430805237,0.1262350122969128
13509.0,9,7,979.72,1,Champions,1.3875857246662955,-0.5797008377495309
13510.0,1,4,1791.56,1,Champions,1.8636293530567605,-1.561306073823025
13512.0,261,1,251.21,3,At-Risk / Churned,-1.7587485486748913,0.46415887648227294
13513.0,127,1,205.1,3,At-Risk / Churned,-1.5808404547571238,-0.06343832324068593
13514.0,74,1,152.20000000000002,3,At-Risk / Churned,-1.5173371498224297,-0.5102445055981533
13515.0,73,4,891.12,2,At-Risk / Churned,0.15270106026878907,0.47422549154960464
13516.0,21,3,1389.41,2,At-Risk / Churned,0.6249471319858145,-0.21916394819207394
13517.0,60,3,2128.42,2,At-Risk / Churned,0.43752153038021924,0.5824783354568915
13518.0,86,1,659.4399999999999,3,At-Risk / Churned,-0.8806793420468692,0.11537852626268393
13519.0,78,1,122.75,3,At-Risk / Churned,-1.6384959624664683,-0.5549587050885376
13520.0,59,6,3624.35,2,At-Risk / Churned,1.2025486398280238,0.9805858045711355
13521.0,1,3,1093.65,0,Potential Loyalists,1.4277356064061026,-1.826460222435216
13522.0,30,1,125.80000000000001,0,Potential Loyalists,-1.2694853853555719,-1.139195839678772
13523.0,33,5,3964.88,2,At-Risk / Churned,1.32274829952594,0.5939038483426411
13524.0,41,5,680.1800000000001,2,At-Risk / Churned,0.4060363751882091,0.08704363498377425
13525.0,15,2,628.78,0,Potential Loyalists,0.11058269912361739,-0.819703994236017
13527.0,34,7,2287.51,2,At-Risk / Churned,1.3109878299845423,0.5228120507602886
13529.0,79,2,307.76,3,At-Risk / Churned,-0.8426644254611902,-0.05859534506770556
13531.0,205,2,483.8,3,At-Risk / Churned,-0.9899942239849902,0.705206993060994
13532.0,34,1,210.31,0,Potential Loyalists,-1.0735076087285065,-0.8764700521646016
13533.0,183,3,270.79,3,At-Risk / Churned,-0.9612259163025475,0.5336254998329787
13534.0,2,25,5870.08,1,Champions,3.7630024304408596,-0.2391856621658006
13536.0,1,7,3448.29,1,Champions,2.599373695742404,-1.1426180379303077
13538.0,43,7,1280.85,2,At-Risk / Churned,0.9485046399052007,0.45706228567410323
13539.0,86,3,631.34,2,At-Risk / Churned,-0.2743128527427009,0.3658965416768089
13544.0,40,2,291.41,0,Potential Loyalists,-0.613053761977402,-0.502195695856431
13546.0,12,3,626.99,0,Potential Loyalists,0.44880287610809044,-0.8418466899743371
13548.0,96,2,682.41,3,At-Risk / Churned,-0.5392604205930394,0.3525932169722735
13549.0,26,7,918.2,2,At-Risk / Churned,0.9773039899322604,0.02646745244462149
13551.0,319,1,91.80000000000001,3,At-Risk / Churned,-2.3096102032102928,0.22724644446223036
13552.0,66,12,3740.07,1,Champions,1.7352559772615774,1.2998368397107178
13555.0,74,4,4149.28,2,At-Risk / Churned,0.8770882463799394,1.0419662789859
13557.0,28,2,584.06,0,Potential Loyalists,-0.1516182487701054,-0.4694457778747965
13558.0,6,4,605.06,0,Potential Loyalists,0.870330264976285,-1.1615151740199618
13560.0,7,1,174.37,0,Potential Loyalists,-0.5980031125843176,-1.8800301278492493
13561.0,216,1,141.85999999999999,3,At-Risk / Churned,-1.9564633899805894,0.13791679643003535
13562.0,82,3,1799.33,2,At-Risk / Churned,0.24017705731418104,0.7166640694294242
13563.0,84,2,777.53,2,At-Risk / Churned,-0.42696015683943056,0.3162691010580652
13564.0,144,3,1749.02,2,At-Risk / Churned,0.0135461719710973,1.0600652790363556
13565.0,19,2,240.22,0,Potential Loyalists,-0.4300769325484037,-1.0273214101089583
13566.0,41,2,874.71,2,At-Risk / Churned,-0.1017553686937278,-0.08790925447851501
13568.0,173,1,192.85,3,At-Risk / Churned,-1.727238356709,0.108928973599184
13569.0,17,2,373.75,0,Potential Loyalists,-0.18076066353735346,-0.9338637620719157
13570.0,243,1,239.49,3,At-Risk / Churned,-1.7541308235183586,0.40172286476181146
13571.0,13,12,2092.32,1,Champions,2.0579897196749077,0.0959934031199476
13572.0,206,1,1384.25,3,At-Risk / Churned,-0.8604019161163494,0.9344007338014045
13573.0,50,2,294.4,3,At-Risk / Churned,-0.6916248282144696,-0.3601193800714774
13575.0,23,5,732.0699999999999,2,At-Risk / Churned,0.6547136633997879,-0.24105410007544728
13576.0,10,18,6717.34,1,Champions,3.046766248061161,0.5130935796158895
13577.0,25,4,1687.6000000000001,2,At-Risk / Churned,0.855163800850939,0.04317133845627444
13579.0,15,2,467.04,0,Potential Loyalists,-0.030267116242735426,-0.9276762136200185
13581.0,309,1,118.0,3,At-Risk / Churned,-2.1794726861927343,0.2975778523113316
13583.0,156,1,781.03,3,At-Risk / Churned,-1.0260681864154368,0.5511320330263962
13584.0,307,1,142.4,3,At-Risk / Churned,-2.0884918794192884,0.3613220335048205
13587.0,64,1,712.4,3,At-Risk / Churned,-0.73268015239679,-0.04138987205299938
13588.0,16,9,2478.95,1,Champions,1.8269002580887048,0.17993402404424075
13589.0,15,2,379.65,0,Potential Loyalists,-0.1283408018397125,-1.0028572386680927
13590.0,11,6,1981.92,1,Champions,1.5312197740705102,-0.2593083912861558
13591.0,65,3,1117.13,2,At-Risk / Churned,0.1017265580542416,0.3980904857517048
13592.0,36,4,247.95999999999998,0,Potential Loyalists,-0.18808701787440096,-0.42951784781079205
13593.0,108,5,2037.0800000000002,2,At-Risk / Churned,0.5616781969707965,1.0903537597356106
13594.0,53,1,396.97,3,At-Risk / Churned,-0.9388036612650981,-0.37125631734179915
13596.0,6,2,697.04,0,Potential Loyalists,0.4753042230486252,-1.306394999148594
13598.0,47,1,180.17000000000002,3,At-Risk / Churned,-1.2672271748137172,-0.7321955402357456
13599.0,1,21,5153.67,1,Champions,3.7050725531121858,-0.6077834706042264
13600.0,312,1,219.52,3,At-Risk / Churned,-1.890429133413274,0.528079193593545
13601.0,45,2,693.32,2,At-Risk / Churned,-0.24665779486321418,-0.11466309760141982
13602.0,65,1,428.89,3,At-Risk / Churned,-0.9788720007034177,-0.2159628946806789
13603.0,26,1,164.34,0,Potential Loyalists,-1.0907574878070658,-1.1302436753892697
13606.0,29,3,280.53999999999996,0,Potential Loyalists,-0.25143811760820617,-0.6034869025158838
13607.0,40,1,678.01,0,Potential Loyalists,-0.5800392084507277,-0.35152503662709494
13610.0,12,7,1131.88,1,Champions,1.3557742501480896,-0.3608919041734104
13611.0,89,3,1171.8,2,At-Risk / Churned,0.005863207385801216,0.6120976143293911
13614.0,24,4,1610.46,2,At-Risk / Churned,0.847961912505302,0.001295446869306407
13615.0,319,1,417.69,3,At-Risk / Churned,-1.5946365506496272,0.7753287537451329
13617.0,40,3,544.18,2,At-Risk / Churned,-0.057210149700682444,-0.16504488846260107
13618.0,174,1,177.34,3,At-Risk / Churned,-1.7690009274377543,0.08222671881040458
13621.0,117,1,213.85,3,At-Risk / Churned,-1.5300262924445303,-0.09988755845422694
13623.0,31,5,747.78,2,At-Risk / Churned,0.55484707297272,-0.050946661373226815
13626.0,253,1,257.23,3,At-Risk / Churned,-1.7357053658675552,0.45307874474126747
13627.0,59,5,1638.47,2,At-Risk / Churned,0.68652878297592,0.6326774825445544
13629.0,23,11,7792.36,1,Champions,2.4034106228645733,0.8851481028713517
13630.0,5,7,2031.78,1,Champions,1.9286568391244796,-0.6384308518995836
13631.0,100,11,3070.42,2,At-Risk / Churned,1.4124265864616175,1.457551415013479
13632.0,25,5,2121.27,2,At-Risk / Churned,1.1285582392708635,0.19637868683519852
13634.0,33,5,1575.16,2,At-Risk / Churned,0.8848780818286395,0.2582426400977951
13635.0,68,1,1071.03,3,At-Risk / Churned,-0.5622376951404779,0.14462329120552359
13636.0,37,5,949.12,2,At-Risk / Churned,0.602187030442374,0.14463724400688158
13637.0,52,3,810.5,2,At-Risk / Churned,0.03344728479090842,0.14241387192151822
13638.0,16,1,122.64,0,Potential Loyalists,-1.0518943959659208,-1.5292745125137248
13639.0,74,1,1033.34,3,At-Risk / Churned,-0.6110831775337122,0.18446888439863215
13642.0,216,1,354.8,3,At-Risk / Churned,-1.523448902758085,0.46985571370324886
13643.0,31,3,519.44,0,Potential Loyalists,0.015454571738293172,-0.3390700462316474
13644.0,16,4,2624.26,2,At-Risk / Churned,1.2269221826075347,-0.06568678069894048
13645.0,120,1,252.1,3,At-Risk / Churned,-1.4618698285627296,-0.024368803890750322
13647.0,10,4,1678.1200000000001,2,At-Risk / Churned,1.1811909831783691,-0.5042552454733344
13649.0,257,2,346.6,3,At-Risk / Churned,-1.233872816761437,0.7268932060533566
13650.0,17,6,1836.34,2,At-Risk / Churned,1.3401000395076477,-0.029976174511838174
13651.0,35,2,94.2,0,Potential Loyalists,-1.0958697876966832,-0.9928622473852554
13652.0,46,3,1095.08,2,At-Risk / Churned,0.2220069767135957,0.17559329689741657
13654.0,43,6,2707.33,2,At-Risk / Churned,1.1826814555017358,0.6778623174992817
13655.0,114,2,932.97,2,At-Risk / Churned,-0.4560845146018348,0.5741380558849497
13656.0,165,2,379.65,3,At-Risk / Churned,-1.0222683672628075,0.4803516722173481
13657.0,11,2,382.14,0,Potential Loyalists,-0.015318140213211238,-1.1828795366686229
13658.0,10,5,2639.17,1,Champions,1.560874975215372,-0.26956877714298777
13659.0,206,2,1573.2,2,At-Risk / Churned,-0.432954022450981,1.1367099647976844
13662.0,86,3,897.76,2,At-Risk / Churned,-0.10747182189753772,0.4937930272903093
13663.0,179,1,189.47,3,At-Risk / Churned,-1.7485398098341511,0.12402433897270145
13666.0,60,3,84.65,3,At-Risk / Churned,-1.0873172093853667,-0.586427867983718
13667.0,149,1,305.02,3,At-Risk / Churned,-1.4538680987457342,0.18091246471447628
13668.0,3,21,6363.59,1,Champions,3.540262267451475,-0.09162017396405595
13669.0,51,2,218.55,3,At-Risk / Churned,-0.8398631356450008,-0.45575612462817566
13670.0,75,1,349.7,3,At-Risk / Churned,-1.1293951153841286,-0.20057961369939445
13672.0,301,2,186.39000000000001,3,At-Risk / Churned,-1.5872401167089478,0.6019722138044402
13673.0,19,2,396.92,0,Potential Loyalists,-0.19255266041872712,-0.8452407822238241
13675.0,151,2,486.82000000000005,3,At-Risk / Churned,-0.8708849921101524,0.5147288793539357
13678.0,152,1,232.6,3,At-Risk / Churned,-1.5895784511210787,0.09523580680744437
13680.0,1,4,3722.42,1,Champions,2.210513066081232,-1.295393021214491
13681.0,18,4,827.83,2,At-Risk / Churned,0.6373203945223048,-0.4145628678303361
13682.0,187,1,59.5,3,At-Risk / Churned,-2.3093768322200328,-0.265592470417373
13684.0,286,1,67.23,3,At-Risk / Churned,-2.413969822131701,0.04636018689380623
13685.0,3,7,3119.44,1,Champions,2.286963663345766,-0.7396013023569236
13686.0,183,1,72.0,3,At-Risk / Churned,-2.2120337010962863,-0.21090634694987606
13689.0,63,1,910.0,3,At-Risk / Churned,-0.6107317280345208,0.03772158868545182
13690.0,59,1,172.25,3,At-Risk / Churned,-1.373706223039248,-0.6069801363692786
13692.0,25,3,1488.32,2,At-Risk / Churned,0.5937231568126794,-0.08825108591834743
13694.0,4,50,65039.62,1,Champions,5.3184832684146635,1.2184078886137857
13695.0,31,15,2504.13,1,Champions,2.015145842556145,0.765230058117022
13697.0,39,1,151.29999999999998,3,At-Risk / Churned,-1.2799301339709954,-0.9109337462895142
13699.0,155,1,308.58000000000004,3,At-Risk / Churned,-1.4633665524805466,0.2099862593004076
13700.0,26,10,2265.12,1,Champions,1.6935493785154412,0.47706452220924145
13703.0,318,1,99.5,3,At-Risk / Churned,-2.2705885498923615,0.25425833331962094
13704.0,5,9,2308.06,1,Champions,2.19097824661631,-0.5063332545786077
13705.0,8,3,711.86,0,Potential Loyalists,0.6494696811179477,-1.028877474936703
13706.0,303,1,330.79,3,At-Risk / Churned,-1.6854267156563196,0.658185507560233
13707.0,267,2,806.41,3,At-Risk / Churned,-0.8484759560230656,1.0575785104195274
13708.0,271,1,296.88,3,At-Risk / Churned,-1.6940856351825746,0.5484487367120766
13709.0,4,13,6328.05,1,Champions,3.0434864533422115,-0.12585165767290646
13710.0,32,1,180.48,0,Potential Loyalists,-1.1232386092579445,-0.969134066438352
13711.0,219,2,252.06,3,At-Risk / Churned,-1.323618595975001,0.5104055629057789
13712.0,247,1,228.84,3,At-Risk / Churned,-1.7818383547537144,0.3955553722848473
13715.0,281,5,1079.34,2,At-Risk / Churned,-0.10275044667125434,1.4621255997450466
13716.0,269,1,138.28,3,At-Risk / Churned,-2.0520088085597274,0.267232201474664
13717.0,32,6,1445.01,2,At-Risk / Churned,0.9948281997231849,0.2671954817198149
13718.0,246,2,306.55,3,At-Risk / Churned,-1.2753134488891427,0.6547380157448374
13719.0,15,5,1041.68,2,At-Risk / Churned,0.9768318686077526,-0.3699659110815909
13720.0,117,4,799.9,2,At-Risk / Churned,-0.07678833268475084,0.730830648346004
13721.0,36,1,524.14,0,Potential Loyalists,-0.662754755285987,-0.510086695485411
13722.0,132,3,2375.41,2,At-Risk / Churned,0.1917456815442499,1.1165959055665116
13723.0,217,1,199.85000000000002,3,At-Risk / Churned,-1.7965495577612203,0.2647648334910709
13725.0,50,8,1980.56,2,At-Risk / Churned,1.2053307534002762,0.7543719985714622
13726.0,39,2,1079.6599999999999,2,At-Risk / Churned,0.016679191468471168,-0.04234541121679243
13727.0,29,2,333.48,0,Potential Loyalists,-0.42990262152459374,-0.6513475906941619
13728.0,37,6,1016.14,2,At-Risk / Churned,0.7739719180497868,0.22866297930618396
13730.0,136,2,752.6,3,At-Risk / Churned,-0.6248007416200145,0.6070631164501463
13731.0,219,2,610.59,3,At-Risk / Churned,-0.9048724779211398,0.8314066775122189
13732.0,28,1,491.86,0,Potential Loyalists,-0.5997666056063566,-0.6876235064266004
13735.0,25,4,2885.2400000000002,2,At-Risk / Churned,1.1095403286506633,0.23817051679593998
13736.0,5,2,731.9,0,Potential Loyalists,0.5573334676069387,-1.3864010836868788
13737.0,200,1,339.59999999999997,3,At-Risk / Churned,-1.514899696382716,0.40541304472639683
13739.0,18,1,216.9,0,Potential Loyalists,-0.825495020034912,-1.2526229305487986
13740.0,241,1,350.75,3,At-Risk / Churned,-1.5705477507616856,0.5348242677368494
13741.0,72,3,668.4300000000001,2,At-Risk / Churned,-0.18022250066740494,0.27539434362755355
13742.0,17,12,3131.02,1,Champions,2.153160536435441,0.4019015412914376
13743.0,3,7,1341.6,1,Champions,1.8867573832577667,-1.0463902048494376
13744.0,95,2,1156.36,2,At-Risk / Churned,-0.28531493799193824,0.5376563258683427
13745.0,162,1,300.04,3,At-Risk / Churned,-1.493413675336048,0.22763993527792606
13747.0,374,1,79.6,3,At-Risk / Churned,-2.437100801000873,0.2765318018980516
13748.0,96,5,948.25,2,At-Risk / Churned,0.2436596211842149,0.7384531130347047
13750.0,54,5,1647.26,2,At-Risk / Churned,0.7223148516878024,0.5794562814748991
13751.0,288,1,296.25,3,At-Risk / Churned,-1.7182560997448901,0.5861153592603237
13752.0,124,6,1186.28,2,At-Risk / Churned,0.3923692861957097,1.0398634362815646
13753.0,288,1,741.26,3,At-Risk / Churned,-1.2839971907892251,0.9190082215282791
13754.0,152,2,282.59999999999997,3,At-Risk / Churned,-1.130769535788829,0.32158567358812745
13755.0,4,9,2161.35,1,Champions,2.2294958967472005,-0.6458069230917365
13756.0,2,14,5189.52,1,Champions,3.2069831880171162,-0.4953528272628264
13758.0,12,7,3190.55,1,Champions,1.8472703649668727,0.015877679780728737
13759.0,33,2,659.4100000000001,0,Potential Loyalists,-0.15491163203549457,-0.324527621203827
